client_id, collateral_type, symbol, quantity, price, date
100171,stock,Shell,1000,10000002.149643142,2024-02-03
100171,stock,Adyen,1000,10000002.161797388,2024-02-04
100171,stock,Shell,1000,10000008.866024502,2024-02-05
100171,stock,Philips,1000,10000005.198616182,2024-02-06
100171,stock,Shell,2000,20000000.98802435,2024-02-01
100171,stock,NN,2000,20000009.202375673,2024-02-02
100171,stock,Philips,2000,20000008.24921542,2024-02-03
100171,stock,Philips,2000,20000002.116036013,2024-02-04
100171,stock,Shell,2000,20000009.510556463,2024-02-05
100171,stock,NN,2000,20000006.1384316,2024-02-06
100171,stock,ASML,3000,30000001.350063033,2024-02-01
100171,stock,ING,3000,30000007.931863543,2024-02-02
100171,stock,Philips,3000,30000002.768829845,2024-02-03
100171,stock,Shell,3000,30000002.56070456,2024-02-04
100171,stock,Shell,3000,30000010.315447874,2024-02-05
100171,stock,Adyen,3000,30000000.591862377,2024-02-06
100171,stock,Shell,4000,40000006.4595673,2024-02-01
100171,stock,Shell,4000,40000004.274699345,2024-02-02
100171,stock,Adyen,4000,40000000.780136265,2024-02-03
100171,stock,ABN,4000,40000003.03432705,2024-02-04
100171,stock,Philips,4000,40000001.41588614,2024-02-05
100171,stock,Philips,4000,40000010.06753889,2024-02-06
100171,stock,Shell,5000,50000006.5603831,2024-02-01
100171,stock,NN,5000,50000009.36001179,2024-02-02
100171,stock,ABN,5000,50000005.17078906,2024-02-03
100171,stock,NN,5000,50000005.907306276,2024-02-04
100171,stock,Adyen,5000,50000001.955513135,2024-02-05
100171,stock,Adyen,5000,50000002.77283914,2024-02-06
100171,stock,Adyen,6000,60000003.01944192,2024-02-01
100171,stock,ING,6000,60000007.55272989,2024-02-02
100171,stock,ABN,6000,60000005.79223239,2024-02-03
100171,stock,ABN,6000,60000009.24661945,2024-02-04
100171,stock,ING,6000,60000008.406647936,2024-02-05
100171,stock,NN,6000,60000002.18642344,2024-02-06
100171,stock,Shell,7000,70000002.87426724,2024-02-01
100171,stock,Philips,7000,70000009.804725,2024-02-02
100171,stock,ASML,7000,70000000.59506504,2024-02-03
100171,stock,ABN,7000,70000007.81091084,2024-02-04
100171,stock,ING,7000,70000002.78872061,2024-02-05
100171,stock,NN,7000,70000004.25409855,2024-02-06
100171,stock,Philips,8000,80000001.09115435,2024-02-01
100171,stock,ABN,8000,80000005.629103,2024-02-02
100171,stock,Shell,8000,80000009.59211975,2024-02-03
100171,stock,Adyen,8000,80000003.57225911,2024-02-04
100171,stock,Philips,8000,80000001.74965721,2024-02-05
100171,stock,ABN,8000,80000006.43302903,2024-02-06
100171,stock,Philips,9000,90000002.97915906,2024-02-01
100171,stock,ASML,9000,90000008.08590183,2024-02-02
100171,stock,ASML,9000,90000010.34459841,2024-02-03
100171,stock,NN,9000,90000005.00699192,2024-02-04
100171,stock,Adyen,9000,90000000.75652835,2024-02-05
100171,stock,NN,9000,90000006.29148112,2024-02-06
100172,stock,ABN,1000,10000004.894296428,2024-02-01
100172,stock,Adyen,1000,10000001.103272917,2024-02-02
100172,stock,ASML,1000,10000000.164363954,2024-02-03
100172,stock,ING,1000,10000000.04999012,2024-02-04
100172,stock,Adyen,1000,10000007.062894115,2024-02-05
100172,stock,ASML,1000,10000000.206339197,2024-02-06
100172,stock,Philips,2000,20000006.617959302,2024-02-01
100172,stock,NN,2000,20000001.672807645,2024-02-02
100172,stock,ASML,2000,20000001.35973133,2024-02-03
100172,stock,Philips,2000,20000010.184235223,2024-02-04
100172,stock,ASML,2000,20000007.539690338,2024-02-05
100172,stock,Adyen,2000,20000000.02035084,2024-02-06
100172,stock,Philips,3000,30000007.365181714,2024-02-01
100172,stock,Philips,3000,30000010.28817522,2024-02-02
100172,stock,ASML,3000,30000009.30653929,2024-02-03
100172,stock,Adyen,3000,30000006.13454243,2024-02-04
100172,stock,Shell,3000,30000002.178095736,2024-02-05
100172,stock,Shell,3000,30000001.57537284,2024-02-06
100172,stock,Philips,4000,40000003.01749103,2024-02-01
100172,stock,ASML,4000,40000003.75980952,2024-02-02
100172,stock,ABN,4000,40000010.10331458,2024-02-03
100172,stock,ASML,4000,40000006.78284766,2024-02-04
100172,stock,ABN,4000,40000008.780818455,2024-02-05
100172,stock,NN,4000,40000001.15978766,2024-02-06
100172,stock,ING,5000,50000010.4202342,2024-02-01
100172,stock,ING,5000,50000003.273437805,2024-02-02
100172,stock,Adyen,5000,50000003.47787789,2024-02-03
100172,stock,Philips,5000,50000000.65899354,2024-02-04
100172,stock,ASML,5000,50000009.35159113,2024-02-05
100172,stock,Philips,5000,50000002.67395928,2024-02-06
100172,stock,ASML,6000,60000007.358474664,2024-02-01
100172,stock,Philips,6000,60000000.275624044,2024-02-02
100172,stock,ABN,6000,60000009.17099383,2024-02-03
100172,stock,Shell,6000,60000006.32490724,2024-02-04
100172,stock,ABN,6000,60000002.210993536,2024-02-05
100172,stock,NN,6000,60000010.439204015,2024-02-06
100172,stock,Philips,7000,70000003.92446584,2024-02-01
100172,stock,Philips,7000,70000004.17772433,2024-02-02
100172,stock,Adyen,7000,70000010.28991435,2024-02-03
100172,stock,ING,7000,70000003.19179936,2024-02-04
100172,stock,ABN,7000,70000002.44191313,2024-02-05
100172,stock,ABN,7000,70000007.02512586,2024-02-06
100172,stock,ABN,8000,80000000.47696725,2024-02-01
100172,stock,Shell,8000,80000003.70398995,2024-02-02
100172,stock,NN,8000,80000000.68887213,2024-02-03
100172,stock,Philips,8000,80000003.34106065,2024-02-04
100172,stock,ABN,8000,80000000.98641995,2024-02-05
100172,stock,Adyen,8000,80000009.16516127,2024-02-06
100172,stock,Shell,9000,90000003.7305021,2024-02-01
100172,stock,ING,9000,90000002.76036994,2024-02-02
100172,stock,Shell,9000,90000006.4957594,2024-02-03
100172,stock,Philips,9000,90000009.31204303,2024-02-04
100172,stock,ASML,9000,90000009.1866949,2024-02-05
100172,stock,ABN,9000,90000004.53866999,2024-02-06
100173,stock,ASML,1000,10000005.523467848,2024-02-01
100173,stock,Shell,1000,10000001.268918378,2024-02-02
100173,stock,ABN,1000,10000003.245558035,2024-02-03
100173,stock,ABN,1000,10000008.310625035,2024-02-04
100173,stock,NN,1000,10000003.737386672,2024-02-05
100173,stock,Philips,1000,10000010.323262958,2024-02-06
100173,stock,Philips,2000,20000005.65692209,2024-02-01
100173,stock,Shell,2000,20000001.799127866,2024-02-02
100173,stock,NN,2000,20000004.038337216,2024-02-03
100173,stock,Philips,2000,20000003.399496805,2024-02-04
100173,stock,Philips,2000,20000004.93293749,2024-02-05
100173,stock,Philips,2000,20000007.72499495,2024-02-06
100173,stock,Adyen,3000,30000001.048798352,2024-02-01
100173,stock,Shell,3000,30000005.453872412,2024-02-02
100173,stock,ING,3000,30000008.33553527,2024-02-03
100173,stock,ASML,3000,30000007.699071933,2024-02-04
100173,stock,Shell,3000,30000002.013745744,2024-02-05
100173,stock,Adyen,3000,30000008.909324355,2024-02-06
100173,stock,Adyen,4000,40000000.125139154,2024-02-01
100173,stock,NN,4000,40000008.16989264,2024-02-02
100173,stock,ABN,4000,40000005.30020631,2024-02-03
100173,stock,Philips,4000,40000000.00389797,2024-02-04
100173,stock,Shell,4000,40000004.37865063,2024-02-05
100173,stock,ING,4000,40000001.97219101,2024-02-06
100173,stock,ABN,5000,50000008.30991118,2024-02-01
100173,stock,Adyen,5000,50000006.13690737,2024-02-02
100173,stock,ASML,5000,50000009.564890474,2024-02-03
100173,stock,Philips,5000,50000001.9777205,2024-02-04
100173,stock,Adyen,5000,50000002.21661051,2024-02-05
100173,stock,Shell,5000,50000006.44116,2024-02-06
100173,stock,Shell,6000,60000009.72807414,2024-02-01
100173,stock,ABN,6000,60000009.79418521,2024-02-02
100173,stock,ASML,6000,60000005.946837194,2024-02-03
100173,stock,Adyen,6000,60000001.81580474,2024-02-04
100173,stock,ING,6000,60000010.26392899,2024-02-05
100173,stock,ING,6000,60000006.85968876,2024-02-06
100173,stock,NN,7000,70000006.780793,2024-02-01
100173,stock,ABN,7000,70000000.22181639,2024-02-02
100173,stock,Philips,7000,70000003.74928154,2024-02-03
100173,stock,ING,7000,70000001.85573265,2024-02-04
100173,stock,ASML,7000,70000006.50814456,2024-02-05
100173,stock,ASML,7000,70000002.17302892,2024-02-06
100173,stock,Philips,8000,80000006.859411,2024-02-01
100173,stock,Adyen,8000,80000004.73244429,2024-02-02
100173,stock,Philips,8000,80000006.79921396,2024-02-03
100173,stock,ASML,8000,80000004.03617103,2024-02-04
100173,stock,Shell,8000,80000003.9694313,2024-02-05
100173,stock,ABN,8000,80000009.24416132,2024-02-06
100173,stock,ASML,9000,90000001.71172348,2024-02-01
100173,stock,ABN,9000,90000003.76140974,2024-02-02
100173,stock,Philips,9000,90000000.681771,2024-02-03
100173,stock,Philips,9000,90000009.95121257,2024-02-04
100173,stock,ABN,9000,90000007.61473519,2024-02-05
100173,stock,ABN,9000,90000005.77005382,2024-02-06
100174,stock,Philips,1000,10000008.05060876,2024-02-01
100174,stock,Philips,1000,10000006.372897811,2024-02-02
100174,stock,ING,1000,10000008.214752784,2024-02-03
100174,stock,ASML,1000,10000006.699226597,2024-02-04
100174,stock,NN,1000,10000004.854664596,2024-02-05
100174,stock,Philips,1000,10000000.856828138,2024-02-06
100174,stock,Shell,2000,20000009.79525802,2024-02-01
100174,stock,ING,2000,20000004.59537276,2024-02-02
100174,stock,Adyen,2000,20000007.815886416,2024-02-03
100174,stock,Shell,2000,20000009.338283744,2024-02-04
100174,stock,ASML,2000,20000003.586992268,2024-02-05
100174,stock,Adyen,2000,20000004.03621605,2024-02-06
100174,stock,Adyen,3000,30000008.012784842,2024-02-01
100174,stock,Shell,3000,30000008.393290244,2024-02-02
100174,stock,Philips,3000,30000001.380780224,2024-02-03
100174,stock,Philips,3000,30000001.677176576,2024-02-04
100174,stock,Adyen,3000,30000008.16424718,2024-02-05
100174,stock,ABN,3000,30000007.536333226,2024-02-06
100174,stock,ASML,4000,40000009.68489113,2024-02-01
100174,stock,ABN,4000,40000008.098883055,2024-02-02
100174,stock,ING,4000,40000009.85681156,2024-02-03
100174,stock,Shell,4000,40000000.59497184,2024-02-04
100174,stock,ING,4000,40000003.73145818,2024-02-05
100174,stock,ASML,4000,40000002.276688375,2024-02-06
100174,stock,ASML,5000,50000005.88476295,2024-02-01
100174,stock,NN,5000,50000008.18321491,2024-02-02
100174,stock,NN,5000,50000005.76111228,2024-02-03
100174,stock,Philips,5000,50000003.417010665,2024-02-04
100174,stock,NN,5000,50000010.370168366,2024-02-05
100174,stock,Adyen,5000,50000010.16822024,2024-02-06
100174,stock,ABN,6000,60000000.814327225,2024-02-01
100174,stock,NN,6000,60000004.26031065,2024-02-02
100174,stock,Adyen,6000,60000007.19594606,2024-02-03
100174,stock,NN,6000,60000002.81343681,2024-02-04
100174,stock,Shell,6000,60000000.80532229,2024-02-05
100174,stock,ABN,6000,60000000.51866649,2024-02-06
100174,stock,NN,7000,70000009.04615039,2024-02-01
100174,stock,NN,7000,70000008.1852264,2024-02-02
100174,stock,Shell,7000,70000008.64786018,2024-02-03
100174,stock,Shell,7000,70000000.32898776,2024-02-04
100174,stock,ASML,7000,70000003.69017638,2024-02-05
100174,stock,ASML,7000,70000003.98408042,2024-02-06
100174,stock,Philips,8000,80000006.02547838,2024-02-01
100174,stock,Shell,8000,80000009.49997354,2024-02-02
100174,stock,Philips,8000,80000008.19621213,2024-02-03
100174,stock,Shell,8000,80000003.44152896,2024-02-04
100174,stock,ASML,8000,80000000.30219267,2024-02-05
100174,stock,Adyen,8000,80000005.38814127,2024-02-06
100174,stock,Philips,9000,90000007.68461688,2024-02-01
100174,stock,Philips,9000,90000004.70829466,2024-02-02
100174,stock,Shell,9000,90000003.5713082,2024-02-03
100174,stock,Adyen,9000,90000004.18594798,2024-02-04
100174,stock,ASML,9000,90000006.7436836,2024-02-05
100174,stock,ASML,9000,90000005.22255334,2024-02-06
100175,stock,Philips,1000,10000004.951888176,2024-02-01
100175,stock,ABN,1000,10000001.070723262,2024-02-02
100175,stock,NN,1000,10000001.778992234,2024-02-03
100175,stock,Adyen,1000,10000007.462419005,2024-02-04
100175,stock,ABN,1000,10000006.338559797,2024-02-05
100175,stock,ING,1000,10000009.010994397,2024-02-06
100175,stock,ABN,2000,20000009.164570313,2024-02-01
100175,stock,ASML,2000,20000010.229570996,2024-02-02
100175,stock,ABN,2000,20000005.757642422,2024-02-03
100175,stock,Shell,2000,20000006.203572925,2024-02-04
100175,stock,NN,2000,20000002.39002047,2024-02-05
100175,stock,ING,2000,20000001.52680965,2024-02-06
100175,stock,ING,3000,30000003.780263893,2024-02-01
100175,stock,Adyen,3000,30000005.04966902,2024-02-02
100175,stock,Adyen,3000,30000002.765968457,2024-02-03
100175,stock,NN,3000,30000005.67939133,2024-02-04
100175,stock,NN,3000,30000008.91262495,2024-02-05
100175,stock,Shell,3000,30000004.45422382,2024-02-06
100175,stock,Philips,4000,40000003.21449878,2024-02-01
100175,stock,NN,4000,40000007.47165247,2024-02-02
100175,stock,Philips,4000,40000007.251134485,2024-02-03
100175,stock,Philips,4000,40000009.51027707,2024-02-04
100175,stock,ING,4000,40000006.49040652,2024-02-05
100175,stock,Philips,4000,40000006.27034901,2024-02-06
100175,stock,ING,5000,50000000.945772715,2024-02-01
100175,stock,NN,5000,50000006.684659526,2024-02-02
100175,stock,Adyen,5000,50000006.72830702,2024-02-03
100175,stock,ASML,5000,50000002.38112508,2024-02-04
100175,stock,ING,5000,50000008.52168859,2024-02-05
100175,stock,ING,5000,50000002.239598855,2024-02-06
100175,stock,ABN,6000,60000006.73186325,2024-02-01
100175,stock,ING,6000,60000009.81375278,2024-02-02
100175,stock,Shell,6000,60000008.11749821,2024-02-03
100175,stock,ING,6000,60000001.55414377,2024-02-04
100175,stock,ASML,6000,60000009.33923733,2024-02-05
100175,stock,NN,6000,60000004.799968794,2024-02-06
100175,stock,ASML,7000,70000007.59291995,2024-02-01
100175,stock,Philips,7000,70000009.61158326,2024-02-02
100175,stock,NN,7000,70000008.4967207,2024-02-03
100175,stock,NN,7000,70000004.09990628,2024-02-04
100175,stock,ING,7000,70000008.35665211,2024-02-05
100175,stock,Philips,7000,70000006.46001169,2024-02-06
100175,stock,Philips,8000,80000007.3639663,2024-02-01
100175,stock,ASML,8000,80000001.61275265,2024-02-02
100175,stock,ABN,8000,80000009.1607333,2024-02-03
100175,stock,Shell,8000,80000002.79951972,2024-02-04
100175,stock,NN,8000,80000001.73135209,2024-02-05
100175,stock,NN,8000,80000002.19269966,2024-02-06
100175,stock,ING,9000,90000004.15094484,2024-02-01
100175,stock,Shell,9000,90000008.86334279,2024-02-02
100175,stock,ING,9000,90000002.43531865,2024-02-03
100175,stock,NN,9000,90000006.8509402,2024-02-04
100175,stock,ASML,9000,90000010.36417826,2024-02-05
100175,stock,Adyen,9000,90000007.89961337,2024-02-06
100176,stock,ASML,1000,10000004.244790431,2024-02-01
100176,stock,ING,1000,10000001.343598794,2024-02-02
100176,stock,NN,1000,10000005.595413018,2024-02-03
100176,stock,ING,1000,10000004.022115676,2024-02-04
100176,stock,Adyen,1000,10000006.33900818,2024-02-05
100176,stock,ASML,1000,10000006.468511866,2024-02-06
100176,stock,Shell,2000,20000006.99330582,2024-02-01
100176,stock,Philips,2000,20000001.046035975,2024-02-02
100176,stock,ABN,2000,20000007.218697138,2024-02-03
100176,stock,ING,2000,20000009.744119827,2024-02-04
100176,stock,Adyen,2000,20000005.601935476,2024-02-05
100176,stock,Adyen,2000,20000000.808707677,2024-02-06
100176,stock,Philips,3000,30000005.513670526,2024-02-01
100176,stock,Shell,3000,30000005.228654616,2024-02-02
100176,stock,ASML,3000,30000002.457954258,2024-02-03
100176,stock,ABN,3000,30000004.776142545,2024-02-04
100176,stock,Shell,3000,30000001.92508589,2024-02-05
100176,stock,ASML,3000,30000010.113642335,2024-02-06
100176,stock,Shell,4000,40000004.19877306,2024-02-01
100176,stock,Adyen,4000,40000001.610010415,2024-02-02
100176,stock,NN,4000,40000008.408754624,2024-02-03
100176,stock,NN,4000,40000002.74035524,2024-02-04
100176,stock,Philips,4000,40000002.35973451,2024-02-05
100176,stock,NN,4000,40000003.5667486,2024-02-06
100176,stock,Shell,5000,50000003.73745771,2024-02-01
100176,stock,NN,5000,50000008.07093659,2024-02-02
100176,stock,ASML,5000,50000007.80105656,2024-02-03
100176,stock,Adyen,5000,50000002.76826433,2024-02-04
100176,stock,Philips,5000,50000002.305423826,2024-02-05
100176,stock,ASML,5000,50000009.38575277,2024-02-06
100176,stock,Adyen,6000,60000009.99919457,2024-02-01
100176,stock,ASML,6000,60000010.18827486,2024-02-02
100176,stock,ING,6000,60000004.1515666,2024-02-03
100176,stock,Shell,6000,60000006.105542876,2024-02-04
100176,stock,Philips,6000,60000005.2269878,2024-02-05
100176,stock,Adyen,6000,60000005.94191086,2024-02-06
100176,stock,Philips,7000,70000004.1311657,2024-02-01
100176,stock,ABN,7000,70000006.16710964,2024-02-02
100176,stock,NN,7000,70000002.100174,2024-02-03
100176,stock,ASML,7000,70000003.72676833,2024-02-04
100176,stock,ABN,7000,70000006.87738453,2024-02-05
100176,stock,ABN,7000,70000003.13600396,2024-02-06
100176,stock,ING,8000,80000003.89971252,2024-02-01
100176,stock,ING,8000,80000008.05175877,2024-02-02
100176,stock,NN,8000,80000003.90162234,2024-02-03
100176,stock,Philips,8000,80000001.26698616,2024-02-04
100176,stock,ABN,8000,80000003.12827262,2024-02-05
100176,stock,Adyen,8000,80000006.55062479,2024-02-06
100176,stock,NN,9000,90000002.6991226,2024-02-01
100176,stock,ASML,9000,90000003.83268856,2024-02-02
100176,stock,ING,9000,90000010.0989384,2024-02-03
100176,stock,Adyen,9000,90000007.48753949,2024-02-04
100176,stock,NN,9000,90000005.47498398,2024-02-05
100176,stock,NN,9000,90000004.60627885,2024-02-06
100177,stock,ASML,1000,10000008.148605404,2024-02-01
100177,stock,Shell,1000,10000005.786609026,2024-02-02
100177,stock,ASML,1000,10000003.96554625,2024-02-03
100177,stock,ABN,1000,10000007.078119624,2024-02-04
100177,stock,NN,1000,10000006.457444634,2024-02-05
100177,stock,ING,1000,10000006.01447121,2024-02-06
100177,stock,ABN,2000,20000008.970687464,2024-02-01
100177,stock,ING,2000,20000010.086838912,2024-02-02
100177,stock,NN,2000,20000008.99274635,2024-02-03
100177,stock,ABN,2000,20000001.797568783,2024-02-04
100177,stock,Shell,2000,20000002.651680116,2024-02-05
100177,stock,Adyen,2000,20000002.546407253,2024-02-06
100177,stock,ASML,3000,30000002.668635573,2024-02-01
100177,stock,Philips,3000,30000007.450292423,2024-02-02
100177,stock,ABN,3000,30000006.379417367,2024-02-03
100177,stock,Shell,3000,30000010.22585643,2024-02-04
100177,stock,NN,3000,30000008.72705313,2024-02-05
100177,stock,ING,3000,30000004.574056625,2024-02-06
100177,stock,Adyen,4000,40000003.40085877,2024-02-01
100177,stock,Shell,4000,40000007.10322844,2024-02-02
100177,stock,Shell,4000,40000007.317041524,2024-02-03
100177,stock,ABN,4000,40000007.70765334,2024-02-04
100177,stock,Shell,4000,40000009.744299054,2024-02-05
100177,stock,Shell,4000,40000010.15619753,2024-02-06
100177,stock,Adyen,5000,50000001.34285521,2024-02-01
100177,stock,ABN,5000,50000008.52797113,2024-02-02
100177,stock,ING,5000,50000000.182872534,2024-02-03
100177,stock,Adyen,5000,50000004.15307964,2024-02-04
100177,stock,NN,5000,50000006.851595744,2024-02-05
100177,stock,Shell,5000,50000000.08641201,2024-02-06
100177,stock,ING,6000,60000005.97290446,2024-02-01
100177,stock,ABN,6000,60000006.96560636,2024-02-02
100177,stock,Philips,6000,60000004.79985102,2024-02-03
100177,stock,Shell,6000,60000004.69769214,2024-02-04
100177,stock,NN,6000,60000007.154896006,2024-02-05
100177,stock,ABN,6000,60000003.036157265,2024-02-06
100177,stock,ING,7000,70000008.54546247,2024-02-01
100177,stock,Shell,7000,70000009.41655308,2024-02-02
100177,stock,ABN,7000,70000009.12434815,2024-02-03
100177,stock,ASML,7000,70000004.0854294,2024-02-04
100177,stock,ABN,7000,70000000.26852727,2024-02-05
100177,stock,Adyen,7000,70000006.31446557,2024-02-06
100177,stock,ASML,8000,80000009.21126509,2024-02-01
100177,stock,Adyen,8000,80000000.12706432,2024-02-02
100177,stock,Adyen,8000,80000009.8468763,2024-02-03
100177,stock,ASML,8000,80000002.85603356,2024-02-04
100177,stock,Philips,8000,80000004.26773003,2024-02-05
100177,stock,ASML,8000,80000002.47825925,2024-02-06
100177,stock,ABN,9000,90000003.59494224,2024-02-01
100177,stock,Shell,9000,90000008.20045552,2024-02-02
100177,stock,NN,9000,90000008.2184201,2024-02-03
100177,stock,ABN,9000,90000007.20555028,2024-02-04
100177,stock,ASML,9000,90000007.93957072,2024-02-05
100177,stock,Philips,9000,90000000.31226343,2024-02-06
100178,stock,ABN,1000,10000001.56720403,2024-02-01
100178,stock,ASML,1000,10000004.766417105,2024-02-02
100178,stock,ING,1000,10000008.336034719,2024-02-03
100178,stock,Adyen,1000,10000004.520683192,2024-02-04
100178,stock,ASML,1000,10000000.701588312,2024-02-05
100178,stock,ASML,1000,10000000.220180292,2024-02-06
100178,stock,Philips,2000,20000007.616791572,2024-02-01
100178,stock,ING,2000,20000010.35073012,2024-02-02
100178,stock,Adyen,2000,20000009.37559774,2024-02-03
100178,stock,ABN,2000,20000004.137901448,2024-02-04
100178,stock,NN,2000,20000008.09507411,2024-02-05
100178,stock,ING,2000,20000004.936623484,2024-02-06
100178,stock,NN,3000,30000004.257118326,2024-02-01
100178,stock,ASML,3000,30000004.573481094,2024-02-02
100178,stock,ABN,3000,30000008.614772383,2024-02-03
100178,stock,ASML,3000,30000004.571698375,2024-02-04
100178,stock,Philips,3000,30000002.533244174,2024-02-05
100178,stock,ING,3000,30000007.45116437,2024-02-06
100178,stock,ASML,4000,40000006.68297295,2024-02-01
100178,stock,ASML,4000,40000007.81934415,2024-02-02
100178,stock,Shell,4000,40000000.29973574,2024-02-03
100178,stock,NN,4000,40000002.43303923,2024-02-04
100178,stock,Adyen,4000,40000000.82057984,2024-02-05
100178,stock,Shell,4000,40000000.08917805,2024-02-06
100178,stock,ABN,5000,50000003.46897589,2024-02-01
100178,stock,ING,5000,50000007.96195998,2024-02-02
100178,stock,ING,5000,50000003.593311645,2024-02-03
100178,stock,ASML,5000,50000009.901752464,2024-02-04
100178,stock,ABN,5000,50000001.7154374,2024-02-05
100178,stock,Shell,5000,50000007.51667688,2024-02-06
100178,stock,NN,6000,60000009.83623301,2024-02-01
100178,stock,Adyen,6000,60000007.5594419,2024-02-02
100178,stock,Shell,6000,60000005.7819224,2024-02-03
100178,stock,NN,6000,60000008.21950931,2024-02-04
100178,stock,Philips,6000,60000009.05013678,2024-02-05
100178,stock,NN,6000,60000004.46356213,2024-02-06
100178,stock,Adyen,7000,70000007.2196511,2024-02-01
100178,stock,ING,7000,70000002.66544932,2024-02-02
100178,stock,Shell,7000,70000001.6768167,2024-02-03
100178,stock,Philips,7000,70000003.56432277,2024-02-04
100178,stock,ING,7000,70000006.53179398,2024-02-05
100178,stock,ABN,7000,70000001.31774932,2024-02-06
100178,stock,NN,8000,80000008.9275403,2024-02-01
100178,stock,ABN,8000,80000008.30807614,2024-02-02
100178,stock,ING,8000,80000001.35910878,2024-02-03
100178,stock,ABN,8000,80000006.68237808,2024-02-04
100178,stock,Shell,8000,80000005.55345395,2024-02-05
100178,stock,Adyen,8000,80000003.72564752,2024-02-06
100178,stock,ABN,9000,90000008.22338633,2024-02-01
100178,stock,Shell,9000,90000007.80805722,2024-02-02
100178,stock,Adyen,9000,90000004.14376919,2024-02-03
100178,stock,ASML,9000,90000007.21205875,2024-02-04
100178,stock,ABN,9000,90000009.73078173,2024-02-05
100178,stock,Shell,9000,90000006.40688121,2024-02-06
100179,stock,Philips,1000,10000010.218275826,2024-02-01
100179,stock,Adyen,1000,10000008.176470164,2024-02-02
100179,stock,ASML,1000,10000002.894864202,2024-02-03
100179,stock,Shell,1000,10000001.264833119,2024-02-04
100179,stock,NN,1000,10000007.731259516,2024-02-05
100179,stock,ING,1000,10000004.11450941,2024-02-06
100179,stock,NN,2000,20000004.469825745,2024-02-01
100179,stock,ABN,2000,20000009.877203897,2024-02-02
100179,stock,NN,2000,20000000.314163283,2024-02-03
100179,stock,Shell,2000,20000010.16058619,2024-02-04
100179,stock,Adyen,2000,20000003.45817165,2024-02-05
100179,stock,ING,2000,20000000.517179288,2024-02-06
100179,stock,ASML,3000,30000005.957657192,2024-02-01
100179,stock,ABN,3000,30000009.81057912,2024-02-02
100179,stock,Philips,3000,30000000.8895957,2024-02-03
100179,stock,ABN,3000,30000004.50753432,2024-02-04
100179,stock,NN,3000,30000008.99025026,2024-02-05
100179,stock,ING,3000,30000009.338944472,2024-02-06
100179,stock,ING,4000,40000005.480348684,2024-02-01
100179,stock,ASML,4000,40000005.98797547,2024-02-02
100179,stock,ASML,4000,40000006.72541344,2024-02-03
100179,stock,ASML,4000,40000003.62676137,2024-02-04
100179,stock,ABN,4000,40000006.87893752,2024-02-05
100179,stock,ASML,4000,40000007.59681898,2024-02-06
100179,stock,Philips,5000,50000006.849650286,2024-02-01
100179,stock,ING,5000,50000004.47680992,2024-02-02
100179,stock,ASML,5000,50000008.65746783,2024-02-03
100179,stock,ING,5000,50000004.27452289,2024-02-04
100179,stock,ING,5000,50000008.00340895,2024-02-05
100179,stock,ING,5000,50000008.13017784,2024-02-06
100179,stock,Shell,6000,60000005.8518414,2024-02-01
100179,stock,Adyen,6000,60000007.87669771,2024-02-02
100179,stock,Adyen,6000,60000001.06063282,2024-02-03
100179,stock,Philips,6000,60000005.51667528,2024-02-04
100179,stock,ASML,6000,60000004.68619993,2024-02-05
100179,stock,ABN,6000,60000004.014457,2024-02-06
100179,stock,Adyen,7000,70000002.91563255,2024-02-01
100179,stock,Philips,7000,70000005.86049633,2024-02-02
100179,stock,ASML,7000,70000000.91128884,2024-02-03
100179,stock,ABN,7000,70000000.57613245,2024-02-04
100179,stock,ASML,7000,70000009.45056488,2024-02-05
100179,stock,NN,7000,70000003.95968926,2024-02-06
100179,stock,Adyen,8000,80000009.78165607,2024-02-01
100179,stock,ING,8000,80000006.65389316,2024-02-02
100179,stock,ASML,8000,80000010.46501368,2024-02-03
100179,stock,ABN,8000,80000007.39466926,2024-02-04
100179,stock,Adyen,8000,80000001.28427337,2024-02-05
100179,stock,Shell,8000,80000005.99753585,2024-02-06
100179,stock,Shell,9000,90000008.88328622,2024-02-01
100179,stock,ASML,9000,90000002.0424655,2024-02-02
100179,stock,Adyen,9000,90000002.3220977,2024-02-03
100179,stock,Philips,9000,90000003.3048741,2024-02-04
100179,stock,NN,9000,90000001.63032869,2024-02-05
100179,stock,ASML,9000,90000006.61989744,2024-02-06
100180,stock,NN,1000,10000005.633753369,2024-02-01
100180,stock,ASML,1000,10000007.298693066,2024-02-02
100180,stock,Philips,1000,10000009.751985326,2024-02-03
100180,stock,Adyen,1000,10000002.032621235,2024-02-04
100180,stock,NN,1000,10000003.821333319,2024-02-05
100180,stock,Adyen,1000,10000007.79342585,2024-02-06
100180,stock,ING,2000,20000006.517065033,2024-02-01
100180,stock,Adyen,2000,20000000.603344582,2024-02-02
100180,stock,ING,2000,20000000.354814287,2024-02-03
100180,stock,Philips,2000,20000008.881735217,2024-02-04
100180,stock,ING,2000,20000005.50745828,2024-02-05
100180,stock,Adyen,2000,20000003.438653894,2024-02-06
100180,stock,Adyen,3000,30000007.728724238,2024-02-01
100180,stock,NN,3000,30000001.12511894,2024-02-02
100180,stock,Adyen,3000,30000003.92389834,2024-02-03
100180,stock,ASML,3000,30000010.438010246,2024-02-04
100180,stock,ING,3000,30000003.528925613,2024-02-05
